XXXTENTACION,6,2034,2020-11-07,2020-11-12,117
Camilo,6,1992,2020-10-05,2020-10-10,23
Camilo,6,1950,2020-12-12,2020-12-17,63
Rauw Alejandro,6,1926,2021-05-24,2021-05-29,2
Migos,6,1896,2017-05-13,2017-05-18,49
Rauw Alejandro,6,1890,2021-09-04,2021-09-09,18
Imagine Dragons,6,1888,2018-07-01,2018-07-06,29
KAROL G,6,1872,2020-11-10,2020-11-15,17
Justin Bieber,6,1830,2017-12-19,2017-12-24,19
XXXTENTACION,6,1782,2018-01-27,2018-02-01,94
Daddy Yankee,6,1740,2018-01-23,2018-01-28,56
Daddy Yankee,6,1740,2018-01-30,2018-02-04,21
J Balvin,6,1734,2017-07-03,2017-07-08,11
Beyoncé,6,1728,2022-09-19,2022-09-24,35
Maluma,6,1662,2020-12-12,2020-12-17,25
Michael Bublé,6,1659,2018-11-20,2018-11-25,54
5 Seconds of Summer,6,1656,2019-08-18,2019-08-23,59
Ariana Grande,6,1640,2021-09-04,2021-09-09,33
Michael Bublé,6,1640,2017-11-28,2017-12-03,31
Dua Lipa,6,1618,2022-12-26,2022-12-31,19
Feid,6,1585,2022-10-24,2022-10-29,37
DaBaby,6,1578,2020-12-12,2020-12-17,33
Lizzo,6,1554,2019-10-26,2019-10-31,24
Billie Eilish,6,1536,2022-06-11,2022-06-16,95
Charlie Puth,6,1512,2017-05-20,2017-05-25,7
Drake,6,1500,2017-12-26,2017-12-31,43
Frank Sinatra,6,1497,2022-12-13,2022-12-18,45
Tiësto,6,1494,2021-12-26,2021-12-31,26
Alan Walker,6,1482,2017-03-28,2017-04-02,137
Camila Cabello,6,1470,2017-08-16,2017-08-21,22
Lizzo,6,1470,2019-12-26,2019-12-31,40
Drake,6,1464,2020-07-28,2020-08-02,27
J Balvin,6,1462,2018-03-05,2018-03-10,17
Camilo,6,1461,2020-09-19,2020-09-24,53
KAROL G,6,1387,2020-08-13,2020-08-18,23
Ariana Grande,6,1380,2021-11-13,2021-11-18,59
Maluma,6,1364,2018-08-06,2018-08-11,34
Harry Styles,6,1360,2020-05-16,2020-05-21,23
Eminem,6,1354,2022-08-14,2022-08-19,92
Mariah Carey,6,1351,2021-11-23,2021-11-28,3
Joel Corry,6,1344,2021-08-30,2021-09-04,88
Joel Corry,6,1344,2021-09-06,2021-09-11,62
Rauw Alejandro,6,1338,2020-03-21,2020-03-26,43
Kali Uchis,6,1334,2023-04-08,2023-04-13,73
The Neighbourhood,6,1328,2020-09-26,2020-10-01,127
Rauw Alejandro,6,1323,2020-03-07,2020-03-12,55
Lady Gaga,6,1320,2020-07-25,2020-07-30,15
James Arthur,6,1320,2018-01-27,2018-02-01,85
Famous Dex,6,1317,2018-04-01,2018-04-06,58
CKay,6,1308,2021-09-18,2021-09-23,19
Travis Scott,6,1296,2021-02-05,2021-02-10,37
Maluma,6,1281,2020-08-18,2020-08-23,3
Khalid,6,1278,2017-09-03,2017-09-08,6
The Ronettes,6,1266,2022-12-20,2022-12-25,11
Ozuna,6,1244,2020-07-28,2020-08-02,17
Bazzi,6,1242,2019-04-27,2019-05-02,51
Sech,6,1212,2021-03-08,2021-03-13,53
Grupo Frontera,6,1212,2023-01-03,2023-01-08,37
Wham!,6,1194,2017-11-21,2017-11-26,51
Wham!,6,1194,2019-11-26,2019-12-01,8
Wham!,6,1194,2021-11-23,2021-11-28,8
Wham!,6,1194,2019-11-19,2019-11-24,40
Wham!,6,1194,2021-11-16,2021-11-21,52
Wham!,6,1194,2022-11-15,2022-11-20,27
Mariah Carey,6,1188,2018-11-13,2018-11-18,37
Bazzi,6,1188,2018-02-03,2018-02-08,7
Mariah Carey,6,1188,2022-11-15,2022-11-20,9
Mariah Carey,6,1188,2019-11-05,2019-11-10,76
OneRepublic,6,1176,2021-06-26,2021-07-01,55
Jack Harlow,6,1170,2020-07-26,2020-07-31,19
Bobby Helms,6,1170,2018-12-19,2018-12-24,5
Bobby Helms,6,1170,2022-11-15,2022-11-20,44
Bobby Helms,6,1170,2021-11-23,2021-11-28,15
Andy Williams,6,1164,2021-11-23,2021-11-28,24
FIFTY FIFTY,6,1164,2023-03-28,2023-04-02,16
Andy Williams,6,1164,2020-11-24,2020-11-29,18
Brenda Lee,6,1164,2022-11-15,2022-11-20,36
Andy Williams,6,1164,2020-12-15,2020-12-20,8
Brenda Lee,6,1164,2021-11-23,2021-11-28,17
Brenda Lee,6,1164,2019-11-26,2019-12-01,22
SAINt JHN,6,1164,2019-12-26,2019-12-31,52
Justin Bieber,6,1164,2022-12-13,2022-12-18,25
Myke Towers,6,1146,2020-02-15,2020-02-20,76
Surf Mesa,6,1146,2020-07-25,2020-07-30,18
Chris Brown,6,1146,2022-07-30,2022-08-04,31
Sia,6,1146,2021-11-23,2021-11-28,46
Elvis Presley,6,1136,2022-12-20,2022-12-25,30
Jonas Brothers,6,1134,2020-01-17,2020-01-22,24
Lil Uzi Vert,6,1134,2017-04-16,2017-04-21,22
Ariana Grande,6,1128,2020-01-18,2020-01-23,73
Bing Crosby,6,1124.5,2022-12-20,2022-12-25,22
Paul McCartney,6,1110,2018-11-27,2018-12-02,40
Paul McCartney,6,1110,2018-12-11,2018-12-16,26
Travis Scott,6,1104,2017-07-14,2017-07-19,46
Enrique Iglesias,6,1102,2017-03-06,2017-03-11,48
Jason Derulo,6,1092,2020-12-14,2020-12-19,76
The Jackson 5,6,1092,2018-12-20,2018-12-25,44
HVME,6,1092,2021-02-05,2021-02-10,37
Baby Keem,6,1091,2021-09-05,2021-09-10,22
Reik,6,1080,2018-03-12,2018-03-17,24
Band Aid,6,1074,2022-12-20,2022-12-25,21
The Ronettes,6,1074,2022-12-13,2022-12-18,22
The Ronettes,6,1074,2020-12-15,2020-12-20,22
Lizzo,6,1074,2022-12-26,2022-12-31,23
Jessica Darrow,6,1068,2022-01-01,2022-01-06,40
Jessica Darrow,6,1068,2022-01-08,2022-01-13,30
Lil Pump,6,1065,2017-10-03,2017-10-08,31
Lauv,6,1062,2019-08-24,2019-08-29,32
Joel Corry,6,1056,2020-08-03,2020-08-08,18
Bella Poarch,6,1050,2021-05-15,2021-05-20,20
Meghan Trainor,6,1048,2019-12-19,2019-12-24,56
Ozuna,6,1047,2022-11-07,2022-11-12,15
Elvis Presley,6,1044,2020-12-15,2020-12-20,78
Dove Cameron,6,1044,2022-05-14,2022-05-19,76
AURORA,6,1044,2021-04-10,2021-04-15,20
Enrique Iglesias,6,1040,2017-03-13,2017-03-18,36
Lorde,6,1038,2017-03-24,2017-03-29,30
Ali Gatie,6,1032,2019-06-15,2019-06-20,66
Ali Gatie,6,1032,2019-06-22,2019-06-27,41
José Feliciano,6,1032,2020-12-15,2020-12-20,16
HVME,6,1026,2020-12-26,2020-12-31,34
Maroon 5,6,1020,2019-10-05,2019-10-10,7
Little Mix,6,1014,2018-10-25,2018-10-30,22
Lil Nas X,6,1012,2021-03-24,2021-03-29,2
Quavo,6,1008,2018-02-20,2018-02-25,53
JVKE,6,1008,2022-11-05,2022-11-10,41
The Neighbourhood,6,1008,2020-09-07,2020-09-14,164
Justin Bieber,6,1008,2022-11-08,2022-11-13,48
Libianca,6,996,2023-01-13,2023-01-18,65
Tom Odell,6,990,2022-05-14,2022-05-19,53
Tom Odell,6,990,2022-10-22,2022-10-27,26
Tainy,6,984,2020-01-21,2020-01-26,61
Lil Tecca,6,984,2019-06-08,2019-06-13,55
DripReport,6,978,2020-04-03,2020-04-08,37
Glass Animals,6,972,2021-04-01,2021-04-06,25
Stephen Sanchez,6,972,2022-05-14,2022-05-19,55
Paul McCartney,6,972,2020-12-15,2020-12-20,29
Glass Animals,6,972,2021-06-12,2021-06-17,34
Gucci Mane,6,965,2017-08-20,2017-08-25,68
Offset,6,954,2018-10-13,2018-10-18,166
Tiësto,6,948,2020-11-09,2020-11-14,78
Maroon 5,6,948,2020-09-26,2020-10-01,63
Maroon 5,6,948,2020-05-30,2020-06-04,44
Aya kamura,6,948,2020-07-04,2020-07-09,70
Justin Quiles,6,946,2020-10-05,2020-10-10,51
Queen,6,945,2019-04-16,2019-04-21,40
Panic! At The Disco,6,942,2018-12-26,2018-12-31,12
Panic! At The Disco,6,942,2018-07-28,2018-08-02,52
Panic! At The Disco,6,942,2018-12-07,2018-12-12,31
Imagine Dragons,6,942,2017-03-06,2017-03-11,23
Tainy,6,942,2020-07-28,2020-08-02,16
Kodak Black,6,930,2022-01-17,2022-01-22,44
Bobby Helms,6,922,2020-11-24,2020-11-29,13
Shakin' Stevens,6,918,2020-12-15,2020-12-20,49
Bruce Springsteen,6,918,2022-12-20,2022-12-25,35
Coldplay,6,912,2022-05-14,2022-05-19,68
Andy Williams,6,912,2018-12-19,2018-12-24,6
Trevor Daniel,6,912,2020-07-11,2020-07-16,52
Andy Williams,6,912,2019-11-26,2019-12-01,26
BTS,6,906,2022-05-14,2022-05-19,68
JP Saxe,6,900,2020-03-14,2020-03-19,60
JP Saxe,6,900,2020-04-04,2020-04-09,41
James Arthur,6,894,2019-05-18,2019-05-23,140
Chris Rea,6,888,2017-12-19,2017-12-24,8
Chris Rea,6,888,2018-12-11,2018-12-16,29
The Ronettes,6,888,2020-11-24,2020-11-29,37
Britney Spears,6,888,2022-12-06,2022-12-11,96
Leona Lewis,6,882,2018-12-20,2018-12-25,55
James Arthur,6,882,2018-11-10,2018-11-15,125
The Chainsmokers,6,876,2018-05-19,2018-05-24,56
George Ezra,6,870,2018-08-20,2018-08-25,36
George Ezra,6,870,2018-09-06,2018-09-11,37
Maluma,6,870,2020-08-10,2020-08-15,47
George Ezra,6,870,2018-12-26,2018-12-31,68
Don Toliver,6,866,2020-08-13,2020-08-18,58
Sheck Wes,6,864,2018-08-22,2018-08-27,101
Julia Michaels,6,864,2018-02-24,2018-03-01,35
Ava Max,6,858,2021-02-15,2021-02-20,92
Zion & Lennox,6,858,2018-08-04,2018-08-09,27
Darlene Love,6,858,2022-12-20,2022-12-25,20
Kanye West,6,858,2018-08-04,2018-08-09,157
Sia,6,852,2019-12-19,2019-12-24,54
Megan Thee Stallion,6,852,2021-06-19,2021-06-24,60
Conkarah,6,846,2020-08-03,2020-08-08,87
Sech,6,846,2020-07-28,2020-08-02,21
Playboi Carti,6,846,2017-06-01,2017-06-07,66
Conkarah,6,846,2020-06-22,2020-06-27,67
blackbear,6,840,2020-03-21,2020-03-26,66
blackbear,6,840,2020-03-28,2020-04-02,59
blackbear,6,840,2019-09-08,2019-09-13,56
Tones And I,6,834,2019-08-26,2019-08-31,7
Lil Mosey,6,834,2018-09-07,2018-09-12,72
Alec Benjamin,6,834,2019-02-09,2019-02-14,46
Alec Benjamin,6,834,2019-05-18,2019-05-23,62
Cashmere Cat,6,834,2017-05-13,2017-05-18,62
Tate McRae,6,828,2020-08-30,2020-09-04,28
Band Aid,6,822,2020-12-15,2020-12-20,23
Axwell /\ Ingrosso,6,816,2017-06-11,2017-06-16,39
Martin Garrix,6,816,2018-03-10,2018-03-15,36
Darlene Love,6,810,2021-12-14,2021-12-19,63
Darlene Love,6,810,2020-12-15,2020-12-20,90
Demi Lovato,6,810,2017-11-18,2017-11-23,9
OneRepublic,6,804,2017-05-13,2017-05-18,72
Rita Ora,6,798,2018-09-29,2018-10-04,67
Band Aid,6,798,2017-12-20,2017-12-25,3
Drake,6,796,2020-03-29,2020-04-03,2
Demi Lovato,6,792,2022-03-19,2022-03-24,38
Kelly Clarkson,6,789,2021-12-14,2021-12-19,18
Doja Cat,6,786,2020-01-18,2020-01-23,33
Sam Smith,6,786,2021-08-21,2021-08-26,66
KYLE,6,786,2018-04-14,2018-04-19,44
Julia Michaels,6,780,2017-01-28,2017-02-02,25
Julia Michaels,6,780,2017-01-21,2017-01-26,48
Eagles,6,774,2022-12-20,2022-12-25,37
Gene Autry,6,774,2022-12-20,2022-12-25,40
ZAYN,6,770,2018-04-08,2018-04-13,28
Post Malone,6,768,2021-05-15,2021-05-20,90
Curtis Waters,6,768,2020-06-24,2020-06-29,88
James Arthur,6,768,2019-05-05,2019-05-10,123
Post Malone,6,768,2021-04-10,2021-04-15,81
JISOO,6,762,2023-04-25,2023-04-30,24
Bellakath,6,762,2022-12-06,2022-12-11,85
Shouse,6,760,2021-09-06,2021-09-11,56
Polo G,6,758,2020-07-05,2020-07-10,7
Billie Eilish,6,756,2018-05-19,2018-05-24,34
Kygo,6,744,2018-07-01,2018-07-06,29
David Guetta,6,744,2018-03-10,2018-03-15,36
Sefo,6,744,2021-08-10,2021-08-15,66
Tones And I,6,738,2021-12-26,2021-12-31,79
Ashnikko,6,732,2020-09-19,2020-09-24,120
Selena Gomez,6,732,2022-11-07,2022-11-12,29
Ashnikko,6,732,2020-10-03,2020-10-08,74
Jason Derulo,6,726,2018-01-15,2018-01-20,44
5 Seconds of Summer,6,726,2018-05-05,2018-05-10,49
James Arthur,6,726,2019-07-06,2019-07-11,138
James Arthur,6,726,2018-08-04,2018-08-09,133
James Arthur,6,726,2018-07-21,2018-07-26,129
James Arthur,6,726,2020-05-30,2020-06-04,110
James Arthur,6,726,2020-03-14,2020-03-19,126
5 Seconds of Summer,6,726,2018-04-21,2018-04-26,73
James Arthur,6,726,2019-08-03,2019-08-08,125
James Arthur,6,726,2018-06-23,2018-06-28,128
Lil Mosey,6,720,2020-03-21,2020-03-26,14
Lil Mosey,6,720,2020-11-03,2020-11-08,64
Mustard,6,714,2019-01-31,2019-02-05,77
Mustard,6,714,2019-02-11,2019-02-16,49
Pedro Capó,6,708,2019-08-26,2019-08-31,30
Bebe Rexha,6,702,2018-11-19,2018-11-24,118
Saweetie,6,696,2021-03-20,2021-03-25,58
The Walters,6,696,2021-11-13,2021-11-18,45
Liam Payne,6,696,2018-01-27,2018-02-01,66
Rema,6,684,2022-11-07,2022-11-12,29
Queen,6,681,2019-07-16,2019-07-21,64
BoyWithUke,6,678,2022-01-11,2022-01-16,33
Queen,6,675,2019-11-05,2019-11-10,68
Sheck Wes,6,672,2018-10-02,2018-10-07,22
Queen,6,670,2021-03-30,2021-04-04,108
Sia,6,666,2018-05-04,2018-05-09,26
Machine Gun Kelly,6,660,2021-01-16,2021-01-21,92
Manuel Turizo,6,654,2020-10-12,2020-10-17,66
24kGoldn,6,654,2020-03-21,2020-03-26,57
J. Cole,6,654,2022-01-11,2022-01-20,182
Jos Blue,6,652,2017-05-06,2017-05-11,127
The Jackson 5,6,651,2022-12-20,2022-12-25,34
Rosa Linn,6,648,2022-11-07,2022-11-12,35
Yung Lean,6,636,2022-01-27,2022-02-01,38
Anne-Marie,6,632,2019-08-24,2019-08-29,32
Lil Baby,6,618,2020-01-19,2020-01-24,99
Lil Baby,6,618,2020-01-28,2020-02-02,76
Anuel AA,6,612,2017-03-13,2017-03-18,89
Nicky Jam,6,612,2019-03-25,2019-03-30,54
Dean Martin,6,610,2020-12-15,2020-12-20,15
Dennis Lloyd,6,606,2018-08-04,2018-08-09,33
Sech,6,606,2021-09-06,2021-09-11,38
Dennis Lloyd,6,606,2018-03-24,2018-03-29,44
Queen,6,603,2021-06-29,2021-07-04,124
J Balvin,6,602,2021-05-31,2021-06-05,38
Camila Cabello,6,600,2021-03-20,2021-03-25,98
The Killers,6,600,2022-08-02,2022-08-07,141
Little Mix,6,600,2017-03-28,2017-04-02,59
Camila Cabello,6,600,2021-06-26,2021-07-01,119
Lil Pump,6,600,2017-09-16,2017-09-21,107
The Killers,6,600,2021-04-12,2021-04-17,168
Camila Cabello,6,600,2021-04-10,2021-04-15,89
The Killers,6,600,2022-06-28,2022-07-03,139
Frank Sinatra,6,599,2020-12-15,2020-12-20,24
Regard,6,594,2020-07-27,2020-08-01,71
Anuel AA,6,594,2020-10-06,2020-10-11,34
Regard,6,594,2020-08-03,2020-08-08,57
The Kid LAROI,6,591,2022-11-08,2022-11-13,48
Dímelo Flow,6,589,2019-11-18,2019-11-23,105
Powfu,6,588,2020-11-28,2020-12-03,61
Powfu,6,588,2020-02-15,2020-02-20,55
Powfu,6,588,2020-03-07,2020-03-12,17
YG,6,588,2018-10-23,2018-10-28,131
Danny Ocean,6,588,2017-03-20,2017-03-25,55
Powfu,6,588,2020-02-22,2020-02-27,34
Dominic Fike,6,582,2019-04-09,2019-04-16,119
Frank Sinatra,6,578,2017-12-19,2017-12-24,15
ACRAZE,6,576,2021-11-13,2021-11-18,23
Keala Settle,6,576,2018-05-26,2018-05-31,139
ACRAZE,6,576,2021-10-31,2021-11-05,58
DJ Snake,6,564,2017-07-22,2017-07-27,109
Yoko Ono,6,564,2020-12-15,2020-12-20,30
The Chainsmokers,6,564,2020-08-01,2020-08-06,167
The Chainsmokers,6,564,2022-06-14,2022-08-25,135
Bebe Rexha,6,564,2022-08-26,2022-08-31,21
The Jackson 5,6,562,2020-12-15,2020-12-20,76
The Jackson 5,6,562,2021-12-14,2021-12-19,65
5 Seconds of Summer,6,558,2018-07-01,2018-07-06,15
Marshmello,6,558,2020-01-21,2020-01-26,84
A7S,6,558,2021-02-22,2021-02-27,37
Marshmello,6,558,2020-03-14,2020-03-19,94
Marshmello,6,558,2020-03-28,2020-04-02,104
Daryl Hall & John Oates,6,552,2018-12-19,2018-12-24,25
Eminem,6,552,2017-11-06,2017-11-11,12
A R I Z O N A,6,552,2017-02-04,2017-02-09,101
Daryl Hall & John Oates,6,552,2021-12-14,2021-12-19,77
David Guetta,6,552,2022-08-26,2022-08-31,21
Daryl Hall & John Oates,6,552,2018-12-11,2018-12-16,73
Henrique & Juliano,6,550,2021-12-21,2021-12-26,84
Dua Lipa,6,549,2023-04-03,2023-04-08,83
Black Eyed Peas,6,546,2020-12-26,2020-12-31,61
Sia,6,546,2018-04-14,2018-04-19,35
Rauw Alejandro,6,546,2019-10-07,2019-10-12,54
Frank Sinatra,6,546,2020-11-24,2020-11-29,40
Travis Scott,6,546,2017-04-18,2017-04-23,41
Gun,6,546,2022-01-16,2022-01-21,16
BANDIDO,6,540,2021-06-28,2021-07-03,122
Anuel AA,6,540,2020-12-12,2020-12-17,45
Jos Blue,6,540,2017-12-26,2017-12-31,78
Burna Boy,6,540,2022-08-01,2022-08-06,86
Beach Weather,6,534,2022-08-20,2022-08-25,118
Drake,6,534,2020-03-14,2020-03-19,150
Jawsh 685,6,528,2020-12-14,2020-12-19,76
Bastille,6,528,2020-03-14,2020-03-19,94
Regard,6,528,2021-05-24,2021-05-29,151
Bastille,6,528,2020-03-28,2020-04-02,104
Elton John,6,528,2021-09-06,2021-09-11,27
Bastille,6,528,2020-01-21,2020-01-26,84
Calum Scott,6,528,2021-12-26,2021-12-31,19
Elton John,6,528,2021-08-16,2021-08-21,63
Manuel Turizo,6,528,2018-07-09,2018-07-14,47
Lauv,6,522,2017-06-24,2017-06-29,66
Marília Mendonça,6,516,2021-12-21,2021-12-26,66
Shakin' Stevens,6,516,2019-12-10,2019-12-15,84
Tory Lanez,6,516,2020-07-26,2020-07-31,19
PARTYNEXTDOOR,6,516,2020-05-23,2020-05-28,102
Sebastian Yatra,6,515,2017-08-07,2017-08-12,95
John Legend,6,510,2020-09-26,2020-10-01,142
Daft Punk,6,510,2022-07-16,2022-07-21,91
Alessia Cara,6,510,2017-03-09,2017-03-14,31
John Legend,6,510,2020-02-09,2020-02-14,113
Lenny Tavárez,6,510,2019-10-07,2019-10-12,53
Nicky Youre,6,504,2022-12-26,2022-12-31,75
B. Swanson Quartet,6,504,2022-12-13,2022-12-18,45
The Fontane Sisters,6,504,2021-12-14,2021-12-19,51
B. Swanson Quartet,6,504,2020-11-24,2020-11-29,40
Stanaj,6,504,2017-01-21,2017-01-26,124
B. Swanson Quartet,6,504,2020-12-15,2020-12-20,24
The Fontane Sisters,6,504,2020-12-15,2020-12-20,71
B. Swanson Quartet,6,504,2022-12-20,2022-12-25,17
The Fontane Sisters,6,504,2022-12-20,2022-12-25,26
Axwell /\ Ingrosso,6,498,2017-12-26,2017-12-31,35
The Rare Occasions,6,498,2022-01-29,2022-02-03,69
Alvaro Soler,6,498,2018-07-02,2018-07-07,41
Gryffin,6,498,2018-08-18,2018-08-23,99
Harry Nach,6,498,2020-07-14,2020-07-19,85
Julia Michaels,6,494,2018-02-03,2018-02-08,144
Jess Glynne,6,492,2018-06-02,2018-06-07,64
Fuerza Regida,6,492,2023-01-03,2023-01-08,37
Mr. NaisGai,6,492,2021-05-24,2021-05-29,33
James Hype,6,492,2022-06-13,2022-06-18,105
James Hype,6,492,2022-06-20,2022-06-25,79
James Hype,6,492,2022-06-27,2022-07-02,66
Robin Schulz,6,492,2019-01-28,2019-02-02,125
James Hype,6,492,2022-08-08,2022-08-13,32
Kesha,6,491,2017-08-09,2017-08-14,37
S1mba,6,486,2020-08-03,2020-08-08,106
The Pogues,6,486,2018-12-11,2018-12-16,62
Dynoro,6,486,2018-07-16,2018-07-21,38
Imagine Dragons,6,486,2021-08-01,2021-08-06,113
The Pogues,6,486,2021-12-14,2021-12-19,78
Rita Ora,6,486,2019-07-15,2019-07-20,79
The Pogues,6,486,2019-12-10,2019-12-15,99
The Pogues,6,486,2020-12-15,2020-12-20,61
Dynoro,6,486,2018-07-09,2018-07-14,82
Travis Scott,6,480,2017-02-05,2017-02-10,114
Whitney Houston,6,480,2019-09-09,2019-09-14,41
Ariana Grande,6,480,2017-11-28,2017-12-03,46
Sheck Wes,6,480,2018-10-23,2018-10-28,11
Polimá Westcoast,6,480,2022-05-14,2022-05-19,49
Polimá Westcoast,6,480,2022-05-07,2022-05-12,65
dazy,6,480,2022-12-26,2022-12-31,75
Robin Schulz,6,476,2021-03-20,2022-10-14,13
Martin Jensen,6,468,2017-01-12,2017-01-17,37
Rihanna,6,468,2017-06-14,2017-06-19,4
Shakira,6,468,2020-12-26,2020-12-31,65
Tiago PZK,6,468,2021-11-01,2021-11-06,73
Majestic,6,468,2021-05-03,2021-05-08,53
Regard,6,462,2021-03-08,2021-03-13,140
Henri René and His Orchestra,6,462,2017-12-20,2017-12-25,30
Tom Grennan,6,462,2021-06-12,2021-06-17,128
Regard,6,462,2020-03-31,2020-04-05,47
Regard,6,462,2020-03-07,2020-03-12,52
Loud Luxury,6,462,2018-12-26,2018-12-31,37
Regard,6,462,2019-09-30,2019-10-05,33
Becky G,6,462,2017-07-31,2017-08-05,104
A7S,6,462,2020-03-30,2020-04-04,65
A7S,6,462,2020-07-25,2020-07-30,8
A7S,6,462,2020-12-26,2020-12-31,37
Regard,6,462,2020-12-26,2020-12-31,73
Shakira,6,456,2018-08-06,2018-08-11,34
DaBaby,6,456,2022-09-26,2022-10-01,111
DaBaby,6,456,2022-06-04,2022-06-09,68
Nathan Evans,6,456,2021-02-15,2021-02-20,46
El Alfa,6,456,2020-12-05,2020-12-10,104
DaBaby,6,456,2021-09-04,2021-09-09,22
Stephanie Beatriz,6,451,2022-01-01,2022-01-06,14
Matuê,6,450,2021-08-30,2021-09-04,110
Junior H,6,445.5,2023-02-14,2023-02-19,60
Childish Gambino,6,444,2017-11-04,2017-11-09,127
Nirvana,6,444,2021-09-04,2021-09-09,135
Nirvana,6,444,2021-07-17,2021-07-22,124
Childish Gambino,6,444,2017-05-20,2017-05-25,57
Nirvana,6,444,2021-08-21,2021-08-26,92
Burl Ives,6,444,2019-12-17,2019-12-22,55
Burl Ives,6,444,2019-12-10,2019-12-15,80
Rich The Kid,6,444,2019-01-24,2019-01-29,89
Polo G,6,444,2021-04-04,2021-04-09,3
Topic,6,438,2021-02-22,2021-02-27,37
Chencho Corleone,6,438,2020-06-01,2020-06-06,91
Lewis Capaldi,6,438,2021-07-31,2021-08-05,65
A Castela,6,434,2023-05-09,2023-05-14,50
Luis Fonsi,6,432,2018-10-22,2018-10-27,75
Ella Mai,6,432,2018-09-29,2018-10-04,111
Cherish,6,432,2021-10-31,2021-11-05,58
Cherish,6,432,2021-11-13,2021-11-18,23
YG,6,430,2019-05-20,2019-05-25,59
David Guetta,6,426,2018-11-19,2018-11-24,118
Bobby Helms,6,426,2019-11-26,2019-12-01,24
Lenny Tavárez,6,426,2019-09-23,2019-09-28,68
Drew Love,6,420,2018-05-19,2018-05-24,56
John Lennon,6,420,2020-12-15,2020-12-20,30
Lenny Tavárez,6,420,2020-05-02,2020-05-07,73
Perry Como,6,420,2022-12-20,2022-12-25,26
Interplanetary Criminal,6,420,2022-09-05,2022-09-10,80
Flipp Dinero,6,414,2018-09-29,2018-10-04,93
ROSALÍA,6,414,2022-04-04,2022-04-09,109
Flipp Dinero,6,414,2018-10-13,2018-10-18,90
Flipp Dinero,6,414,2018-11-03,2018-11-08,72
Myke Towers,6,408,2019-08-05,2019-08-10,66
Eartha Kitt,6,408,2017-12-20,2017-12-25,30
Polimá Westcoast,6,408,2022-09-26,2022-10-01,49
George Michael,6,402,2021-10-30,2021-11-04,128
Jason Derulo,6,402,2017-03-06,2017-03-11,73
sangiovanni,6,402,2021-05-15,2021-05-20,68
Jos Blue,6,402,2019-07-15,2019-07-20,79
One Direction,6,396,2022-06-18,2022-06-23,116
bbno$,6,396,2021-09-04,2021-09-09,98
Camilo,6,394,2019-08-26,2019-08-31,30
SZA,6,390,2017-07-22,2017-07-27,94
Yahritza Y Su Esencia,6,390,2023-04-17,2023-04-22,78
Liam Payne,6,390,2018-07-16,2018-07-21,100
TINI,6,390,2021-05-10,2021-05-15,67
Poo Bear,6,384,2017-08-14,2017-08-19,57
Trueno,6,381,2021-11-01,2021-11-06,73
Bruno Mars,6,379,2018-08-15,2018-09-18,24
Justin Quiles,6,378,2019-09-23,2019-09-28,68
LSD,6,378,2018-05-26,2018-05-31,90
Fleetwood Mac,6,378,2021-08-10,2021-08-15,145
Macklemore & Ryan Lewis,6,378,2021-04-12,2021-04-17,171
Justin Quiles,6,374,2019-10-07,2019-10-12,53
Nego do Borel,6,372,2017-11-06,2017-11-11,106
The Ronettes,6,366,2019-12-17,2019-12-22,53
Ken Darby Singers,6,366,2022-12-20,2022-12-25,22
Rudimental,6,366,2018-07-03,2018-07-08,49
Rudimental,6,366,2018-01-27,2018-02-01,51
Becky G,6,366,2021-05-24,2021-05-29,98
Bad Bunny,6,360,2017-07-31,2017-08-05,104
William Singe,6,360,2017-12-26,2017-12-31,78
Calvin Harris,6,360,2017-03-20,2017-03-25,14
James Blunt,6,360,2017-05-22,2017-05-27,93
R3HAB,6,360,2019-06-10,2019-06-15,96
Luy,6,360,2019-10-29,2019-11-03,64
Calvin Harris,6,360,2017-02-24,2017-03-01,13
24kGoldn,6,354,2019-10-13,2019-10-18,120
Machine Gun Kelly,6,354,2017-11-26,2017-12-01,70
Lady Gaga,6,354,2021-02-09,2021-02-14,63
Lady Gaga,6,354,2020-12-26,2020-12-31,48
N.E.R.D,6,353,2017-12-15,2018-03-23,79
Ana Castela,6,351,2022-12-27,2023-01-01,45
Gigi D'Agostino,6,348,2018-07-09,2018-07-14,82
PUBLIC,6,348,2020-03-28,2020-04-02,134
Joey Monta,6,348,2017-10-02,2017-10-07,79
Henri Rene & His Orchestra,6,348,2017-12-20,2017-12-25,30
PUBLIC,6,348,2020-03-12,2020-03-19,139
Gigi D'Agostino,6,348,2018-07-16,2018-07-21,38
Bruno Mars,6,348,2018-11-01,2018-11-06,40
Oscar Maydon,6,345,2023-02-14,2023-02-19,60
Rihanna,6,345,2018-03-17,2018-03-23,79
Lauv,6,342,2018-07-07,2018-07-12,102
J. Rey Soul,6,342,2020-04-20,2020-04-25,121
Natti Natasha,6,342,2021-05-24,2021-05-29,98
J. Rey Soul,6,342,2020-05-04,2020-05-09,82
La Húngara,6,342,2020-12-26,2020-12-31,133
Burak Yeter,6,336,2017-07-24,2017-07-29,110
Mora,6,336,2022-10-03,2022-10-08,85
Thalia,6,336,2018-08-21,2018-08-26,63
Ana Castela,6,336,2023-05-09,2023-05-14,50
Mora,6,336,2023-02-06,2023-02-11,130
